cascade no, generation no, line no
6637,1,156
6638,1,254
6639,1,436
6640,1,17
6641,1,83
6641,1,120
6641,2,83
6641,3,86
6642,1,323
6643,1,568
6644,1,12
6645,1,98
6645,2,98
6646,1,538
6647,1,19
6648,1,2
6649,1,29
6650,1,234
6651,1,8
6652,1,8
6653,1,87
6654,1,446
6655,1,538
6656,1,127
6657,1,127
6658,1,19
6659,1,101
6660,1,323
6661,1,568
6662,1,411
6663,1,17
6664,1,582
6664,1,318
6664,1,138
6664,1,568
6665,1,439
6666,1,566
6667,1,157
6668,1,103
6669,1,129
6670,1,174
6671,1,76
6671,1,571
6671,1,17
6671,2,571
6672,1,425
6672,1,8
6673,1,271
6674,1,581
6674,1,446
6675,1,8
6675,2,146
6676,1,193
6676,1,292
6676,2,292
6676,2,437
6676,3,193
6676,4,24
6676,4,193
6676,5,24
6676,5,274
6676,6,24
6676,7,24
6676,7,142
6676,8,142
6676,8,154
6676,8,255
6676,8,375
6676,9,142
6676,9,154
6676,9,255
6676,10,142
6676,10,487
6676,11,164
6677,1,174
6677,2,174
6678,1,348
6678,1,412
6678,1,81
6679,1,581
6679,1,446
6680,1,129
6681,1,581
6681,1,446
6682,1,581
6682,1,446
6683,1,568
6684,1,2
6685,1,440
6686,1,40
6687,1,123
6687,1,326
6688,1,1
6689,1,2
6689,2,2
6689,3,42
6689,4,135
6689,5,41
6689,5,42
6689,6,41
6690,1,3
6691,1,4
6691,2,237
6692,1,2
6692,2,152
6693,1,5
6694,1,2
6695,1,6
6696,1,7
6696,2,7
6697,1,8
6698,1,9
6698,2,416
6699,1,5
6699,2,529
6699,3,202
6699,4,140
6699,4,144
6699,5,5
6699,5,140
6699,6,495
6699,7,528
6699,8,97
6699,8,518
6699,9,97
6699,10,496
6699,11,97
6699,12,228
6699,13,97
6699,13,528
6699,14,228
6700,1,10
6701,1,11
6702,1,2
6703,1,12
6704,1,8
6704,2,8
6704,3,8
6705,1,13
6706,1,14
6706,1,15
6706,1,16
6707,1,18
6708,1,19
6709,1,20
6710,1,2
6711,1,21
6712,1,22
6713,1,23
6714,1,24
6715,1,25
6715,2,25
6716,1,25
6716,2,25
6717,1,26
6718,1,27
6719,1,28
6720,1,29
6721,1,29
6722,1,30
6723,1,14
6723,1,16
6723,1,15
6724,1,31
6725,1,32
6726,1,33
6726,2,33
6727,1,34
6728,1,35
6729,1,36
6730,1,37
6731,1,38
6732,1,38
6733,1,39
6734,1,40
6735,1,41
6735,1,42
6735,2,97
6736,1,21
6737,1,38
6738,1,43
6738,1,44
6739,1,37
6740,1,45
6741,1,46
6742,1,46
6743,1,46
6743,1,47
6743,1,48
6744,1,50
6745,1,56
6746,1,57
6747,1,58
6748,1,59
6748,2,218
6748,3,101
6749,1,31
6750,1,31
6751,1,31
6752,1,31
6752,2,32
6752,3,32
6753,1,60
6754,1,61
6755,1,60
6756,1,24
6757,1,24
6757,2,8
6758,1,62
6759,1,63
6759,2,64
6760,1,65
6761,1,66
6762,1,67
6763,1,13
6764,1,68
6764,1,69
6764,1,70
6764,2,40
6765,1,61
6766,1,13
6767,1,71
6768,1,2
6769,1,72
6770,1,17
6771,1,31
6772,1,73
6773,1,74
6774,1,75
6775,1,21
6776,1,77
6777,1,78
6778,1,79
6779,1,8
6780,1,80
6781,1,81
6782,1,12
6783,1,73
6784,1,82
6784,2,42
6785,1,86
6785,2,86
6786,1,87
6787,1,31
6787,2,31
6787,2,48
6787,3,49
6788,1,28
6788,1,88
6788,1,72
6789,1,27
6790,1,75
6791,1,89
6791,2,270
6792,1,90
6792,2,104
6793,1,8
6794,1,8
6795,1,42
6796,1,91
6797,1,92
6798,1,75
6799,1,2
6800,1,8
6801,1,93
6802,1,37
6803,1,94
6804,1,95
6804,1,96
6805,1,92
6806,1,97
6807,1,17
6807,2,212
6807,3,213
6808,1,30
6809,1,2
6810,1,65
6811,1,93
6812,1,98
6813,1,99
6814,1,2
6815,1,8
6816,1,2
6817,1,44
6818,1,100
6818,2,160
6819,1,37
6820,1,2
6821,1,8
6822,1,8
6823,1,41
6824,1,101
6825,1,8
6826,1,102
6827,1,103
6828,1,104
6829,1,29
6830,1,40
6831,1,2
6832,1,8
6833,1,95
6834,1,92
6835,1,26
6836,1,105
6836,1,106
6836,2,107
6836,3,166
6837,1,64
6838,1,107
6839,1,97
6840,1,108
6840,1,66
6841,1,109
6842,1,8
6843,1,2
6844,1,110
6845,1,42
6846,1,102
6847,1,8
6847,2,17
6848,1,41
6848,1,42
6849,1,101
6850,1,2
6851,1,111
6852,1,24
6853,1,23
6854,1,56
6854,1,112
6855,1,1
6856,1,14
6856,1,15
6857,1,2
6858,1,113
6859,1,79
6859,1,31
6860,1,67
6861,1,95
6862,1,114
6863,1,44
6863,2,64
6864,1,15
6864,1,16
6864,1,14
6865,1,115
6866,1,78
6867,1,116
6868,1,36
6869,1,117
6870,1,117
6871,1,87
6872,1,94
6873,1,21
6874,1,92
6875,1,26
6876,1,24
6877,1,118
6877,2,118
6878,1,119
6879,1,120
6880,1,41
6881,1,121
6882,1,122
6882,2,267
6882,3,29
6882,3,267
6882,4,267
6882,4,362
6882,5,267
6883,1,124
6884,1,125
6885,1,120
6886,1,3
6887,1,44
6888,1,44
6889,1,20
6890,1,126
6890,2,75
6891,1,44
6891,2,241
6891,3,35
6891,4,33
6891,4,381
6892,1,127
6893,1,128
6893,2,126
6893,3,75
6894,1,129
6895,1,130
6896,1,116
6897,1,134
6897,1,135
6898,1,97
6899,1,2
6900,1,36
6901,1,136
6902,1,41
6903,1,137
6904,1,113
6905,1,138
6906,1,139
6907,1,50
6907,2,51
6908,1,4
6909,1,141
6910,1,101
6911,1,20
6912,1,2
6913,1,2
6914,1,101
6915,1,14
6915,1,15
6915,1,16
6916,1,145
6916,2,145
6917,1,146
6918,1,49
6919,1,107
6919,2,142
6919,3,142
6919,3,143
6919,4,143
6920,1,147
6921,1,16
6921,1,14
6921,1,15
6921,2,14
6922,1,148
6923,1,148
6924,1,148
6925,1,101
6926,1,14
6926,1,15
6926,1,16
6927,1,2
6928,1,148
6929,1,149
6929,1,150
6929,1,151
6930,1,42
6931,1,8
6932,1,2
6933,1,152
6934,1,153
6935,1,154
6935,1,142
6935,2,164
6935,3,132
6936,1,20
6936,2,14
6937,1,41
6937,1,42
6937,2,42
6938,1,155
6939,1,33
6940,1,2
6941,1,156
6942,1,92
6942,2,92
6943,1,8
6944,1,44
6945,1,157
6946,1,158
6946,2,145
6947,1,123
6947,1,159
6948,1,161
6949,1,162
6950,1,24
6951,1,163
6952,1,163
6953,1,166
6954,1,128
6955,1,65
6956,1,103
6957,1,37
6958,1,141
6958,2,487
6958,3,478
6959,1,92
6960,1,24
6961,1,173
6962,1,139
6963,1,41
6964,1,30
6965,1,101
6965,1,174
6965,2,8
6965,3,8
6966,1,175
6967,1,176
6968,1,177
6968,2,491
6969,1,178
6970,1,179
6971,1,19
6972,1,180
6973,1,24
6974,1,31
6975,1,181
6976,1,148
6977,1,42
6978,1,27
6979,1,182
6980,1,116
6981,1,183
6981,2,184
6982,1,185
6982,1,186
6983,1,191
6984,1,50
6985,1,197
6985,2,292
6986,1,194
6986,1,198
6986,2,8
6987,1,50
6988,1,199
6989,1,197
6989,2,24
6990,1,101
6991,1,210
6991,2,24
6991,3,24
6992,1,211
6993,1,172
6994,1,8
6995,1,220
6996,1,217
6997,1,222
6997,2,328
6998,1,187
6999,1,14
6999,1,16
7000,1,225
7001,1,42
7001,2,338
7002,1,56
7002,2,56
7002,3,24
7003,1,97
7004,1,229
7004,1,170
7004,1,121
7004,2,121
7004,3,3
7004,3,121
7004,4,25
7004,5,227
7004,6,25
7004,7,211
7005,1,191
7006,1,230
7007,1,231
7007,2,40
7008,1,20
7009,1,116
7010,1,24
7011,1,24
7011,2,24
7012,1,232
7013,1,234
7014,1,173
7014,2,238
7014,3,51
7014,4,3
7014,4,51
7014,5,50
7014,5,145
7014,5,226
7015,1,217
7015,2,235
7015,3,39
7015,3,50
7016,1,24
7016,2,19
7017,1,16
7017,1,14
7018,1,131
7018,2,131
7018,3,131
7018,4,493
7019,1,24
7020,1,128
7020,1,236
7020,1,237
7021,1,182
7022,1,140
7023,1,140
7024,1,4
7025,1,8
7026,1,240
7026,1,241
7026,1,242
7026,1,243
7026,2,43
7026,3,225
7027,1,164
7028,1,29
7029,1,240
7029,1,243
7030,1,244
7031,1,228
7032,1,5
7033,1,24
7034,1,92
7034,2,317
7034,3,548
7034,4,191
7034,4,192
7035,1,101
7036,1,24
7037,1,245
7038,1,140
7039,1,247
7040,1,42
7041,1,16
7041,1,15
7041,1,14
7041,2,17
7042,1,92
7042,2,241
7042,3,35
7042,3,154
7042,3,164
7042,4,241
7042,5,335
7042,6,141
7042,7,120
7043,1,5
7044,1,56
7044,1,248
7045,1,131
7046,1,5
7047,1,116
7048,1,249
7049,1,41
7050,1,115
7051,1,250
7052,1,250
7053,1,134
7054,1,161
7054,1,251
7055,1,27
7055,2,24
7056,1,252
7057,1,37
7058,1,85
7059,1,154
7059,2,164
7060,1,21
7061,1,246
7062,1,144
7063,1,115
7063,2,318
7064,1,190
7065,1,253
7066,1,92
7067,1,226
7068,1,42
7069,1,17
7069,1,26
7069,1,254
7069,1,13
7069,2,212
7069,3,213
7069,4,214
7070,1,92
7071,1,97
7072,1,29
7073,1,92
7074,1,255
7074,1,179
7074,1,78
7075,1,256
7076,1,60
7076,1,94
7076,1,257
7077,1,27
7078,1,258
7079,1,19
7080,1,111
7081,1,101
7082,1,179
7082,1,78
7082,1,255
7083,1,60
7083,1,257
7083,1,94
7084,1,24
7085,1,259
7086,1,239
7087,1,2
7087,1,8
7088,1,2
7088,1,8
7088,2,73
7089,1,4
7090,1,2
7091,1,85
7092,1,32
7093,1,134
7094,1,239
7095,1,260
7096,1,69
7096,2,40
7097,1,67
7098,1,2
7099,1,139
7100,1,245
7101,1,261
7102,1,262
7102,2,262
7103,1,179
7104,1,263
7105,1,36
7105,2,294
7105,3,294
7106,1,37
7107,1,238
7107,2,238
7108,1,2
7109,1,24
7110,1,65
7111,1,214
7112,1,101
7113,1,214
7114,1,92
7114,2,92
7114,3,174
7115,1,264
7115,1,265
7116,1,195
7117,1,266
7118,1,266
7119,1,92
7120,1,62
7121,1,21
7122,1,66
7123,1,214
7124,1,125
7125,1,267
7125,2,231
7126,1,195
7127,1,37
7128,1,214
7129,1,92
7130,1,255
7131,1,2
7132,1,15
7132,1,16
7132,1,14
7133,1,126
7133,1,165
7134,1,241
7135,1,92
7136,1,87
7137,1,268
7138,1,269
7138,1,8
7139,1,8
7140,1,224
7141,1,27
7142,1,37
7143,1,270
7144,1,85
7145,1,139
7146,1,271
7147,1,253
7147,1,134
7148,1,174
7149,1,1
7150,1,97
7150,2,170
7151,1,31
7152,1,17
7152,2,83
7152,3,83
7152,4,73
7152,5,83
7153,1,272
7154,1,2
7155,1,92
7156,1,83
7156,1,273
7157,1,17
7158,1,24
7159,1,8
7159,2,215
7159,3,367
7160,1,8
7161,1,8
7161,2,92
7162,1,8
7163,1,106
7164,1,274
7164,1,275
7165,1,19
7166,1,92
7167,1,26
7168,1,141
7169,1,10
7170,1,141
7171,1,24
7172,1,276
7173,1,277
7174,1,278
7175,1,92
7176,1,8
7176,1,2
7177,1,8
7178,1,279
7179,1,31
7180,1,31
7181,1,17
7182,1,29
7182,1,280
7182,1,276
7183,1,253
7183,1,236
7183,1,237
7184,1,162
7185,1,17
7186,1,61
7187,1,86
7188,1,253
7188,2,253
7189,1,253
7189,1,281
7189,1,282
7189,2,37
7189,2,253
7189,2,267
7190,1,253
7191,1,29
7192,1,142
7193,1,214
7194,1,27
7195,1,214
7196,1,283
7197,1,284
7198,1,8
7198,1,2
7199,1,234
7200,1,180
7201,1,83
7202,1,124
7203,1,92
7204,1,99
7205,1,225
7206,1,174
7207,1,2
7207,1,8
7207,2,2
7207,2,8
7208,1,31
7208,2,32
7209,1,82
7210,1,253
7211,1,137
7211,2,137
7212,1,85
7212,2,85
7213,1,254
7214,1,31
7215,1,161
7216,1,43
7217,1,122
7218,1,285
7219,1,34
7220,1,79
7221,1,208
7222,1,287
7223,1,97
7224,1,133
7225,1,133
7226,1,2
7227,1,142
7228,1,101
7229,1,234
7230,1,181
7231,1,234
7232,1,8
7233,1,288
7233,2,171
7234,1,85
7235,1,223
7235,2,42
7236,1,194
7237,1,187
7238,1,148
7239,1,259
7240,1,241
7241,1,92
7241,2,440
7242,1,2
7242,1,8
7243,1,80
7244,1,272
7245,1,24
7246,1,289
7247,1,72
7248,1,290
7249,1,291
7250,1,101
7251,1,8
7252,1,2
7253,1,292
7254,1,76
7254,1,293
7255,1,21
7255,2,21
7256,1,102
7256,2,380
7257,1,52
7258,1,36
7259,1,8
7259,1,295
7259,1,269
7259,1,2
7259,1,90
7259,2,104
7259,2,294
7260,1,41
7261,1,92
7262,1,173
7263,1,8
7264,1,24
7265,1,60
7266,1,296
7267,1,297
7267,1,233
7267,1,298
7268,1,92
7269,1,24
7270,1,52
7271,1,4
7271,1,147
7271,1,20
7271,1,299
7271,1,131
7271,1,300
7271,1,126
7271,2,20
7271,2,128
7272,1,246
7272,1,245
7273,1,73
7274,1,246
7275,1,2
7276,1,92
7277,1,301
7278,1,8
7279,1,139
7279,2,216
7280,1,80
7281,1,101
7282,1,302
7282,1,278
7283,1,97
7283,1,77
7284,1,115
7285,1,250
7286,1,303
7286,1,304
7287,1,303
7287,1,304
7288,1,139
7289,1,37
7290,1,18
7291,1,120
7292,1,24
7293,1,305
7294,1,303
7294,1,304
7295,1,42
7296,1,299
7297,1,80
7298,1,8
7299,1,306
7300,1,26
7300,1,17
7301,1,32
7302,1,307
7303,1,232
7304,1,2
7305,1,308
7306,1,92
7307,1,21
7308,1,67
7309,1,309
7310,1,310
7311,1,311
7312,1,24
7312,2,24
7312,2,284
7313,1,2
7314,1,214
7314,1,312
7315,1,101
7316,1,8
7317,1,31
7317,2,31
7317,2,47
7318,1,2
7319,1,8
7320,1,8
7321,1,24
7321,2,233
7322,1,235
7322,2,126
7322,3,126
7322,3,128
7322,3,132
7322,4,4
7322,4,20
7322,4,131
7322,5,14
7322,5,154
7322,5,288
7322,6,40
7322,6,213
7323,1,313
7324,1,2
7325,1,24
7326,1,113
7327,1,92
7328,1,154
7329,1,53
7330,1,24
7331,1,2
7332,1,314
7332,1,2
7332,2,314
7332,3,535
7333,1,42
7334,1,81
7335,1,315
7336,1,78
7337,1,10
7338,1,18
7339,1,63
7340,1,75
7341,1,154
7342,1,80
7343,1,226
7344,1,316
7344,2,316
7345,1,24
7346,1,24
7347,1,191
7347,1,317
7347,2,139
7347,2,180
7348,1,140
7349,1,24
7350,1,297
7350,1,233
7351,1,8
7352,1,318
7353,1,319
7354,1,320
7355,1,320
7356,1,2
7357,1,63
7358,1,33
7359,1,82
7360,1,42
7361,1,2
7362,1,24
7363,1,321
7364,1,187
7364,2,116
7364,3,4
7364,3,327
7365,1,92
7366,1,108
7367,1,282
7368,1,87
7369,1,29
7370,1,92
7371,1,267
7372,1,15
7372,1,14
7372,1,16
7373,1,229
7374,1,62
7375,1,129
7376,1,31
7377,1,101
7378,1,20
7379,1,79
7380,1,322
7381,1,8
7382,1,323
7383,1,101
7384,1,41
7385,1,142
7386,1,126
7387,1,132
7387,1,133
7387,2,131
7387,3,131
7388,1,126
7389,1,14
7389,1,16
7389,1,15
7390,1,115
7391,1,8
7392,1,148
7393,1,29
7394,1,25
7395,1,135
7396,1,192
7397,1,2
7398,1,117
7399,1,325
7400,1,214
7401,1,101
7402,1,214
7402,1,25
7403,1,87
7404,1,166
7405,1,326
7405,1,123
7406,1,223
7406,2,222
7406,3,340
7406,4,217
7406,4,220
7407,1,325
7408,1,212
7409,1,103
7410,1,116
7411,1,41
7412,1,41
7413,1,200
7414,1,85
7414,2,85
7415,1,195
7415,2,257
7416,1,8
7417,1,72
7418,1,312
7419,1,147
7420,1,240
7420,1,328
7420,1,141
7421,1,32
7421,1,195
7422,1,24
7423,1,2
7423,2,8
7424,1,2
7425,1,39
7426,1,310
7427,1,64
7428,1,129
7428,2,129
7429,1,14
7429,1,16
7429,1,15
7429,2,16
7430,1,92
7431,1,41
7431,2,192
7431,3,192
7431,3,193
7432,1,269
7432,1,2
7432,1,8
7432,1,295
7433,1,41
7434,1,329
7435,1,25
7435,2,25
7435,3,25
7435,4,214
7435,5,176
7435,6,161
7435,7,145
7436,1,41
7437,1,252
7438,1,276
7439,1,182
7440,1,17
7441,1,17
7442,1,24
7443,1,228
7444,1,331
7444,1,93
7444,1,79
7444,1,31
7444,2,307
7444,3,56
7444,3,114
7444,4,32
7444,5,86
7444,5,183
7444,5,345
7444,6,85
7444,7,461
7445,1,51
7446,1,41
7447,1,8
7448,1,161
7448,2,465
7449,1,333
7450,1,176
7451,1,302
7451,1,278
7452,1,32
7453,1,239
7454,1,243
7455,1,334
7456,1,255
7457,1,335
7458,1,152
7459,1,2
7460,1,8
7461,1,29
7462,1,252
7462,2,151
7463,1,79
7464,1,223
7465,1,208
7466,1,182
7467,1,336
7468,1,41
7469,1,92
7470,1,135
7470,1,134
7470,2,4
7471,1,134
7472,1,92
7473,1,134
7473,1,135
7473,2,116
7473,2,134
7473,3,4
7473,3,225
7473,4,24
7473,4,128
7473,5,189
7473,6,284
7474,1,252
7475,1,134
7476,1,2
7477,1,337
7478,1,177
7479,1,317
7480,1,37
7481,1,270
7482,1,42
7482,1,41
7483,1,42
7484,1,41
7485,1,213
7486,1,192
7486,2,192
7487,1,24
7488,1,338
7489,1,126
7490,1,128
7490,2,126
7491,1,180
7492,1,339
7493,1,134
7494,1,214
7495,1,340
7496,1,180
7497,1,341
7498,1,28
7499,1,291
7500,1,52
7501,1,41
7501,1,42
7502,1,42
7503,1,41
7504,1,42
7504,2,97
7505,1,2
7506,1,41
7507,1,8
7508,1,218
7509,1,101
7509,2,42
7510,1,8
7511,1,177
7512,1,214
7513,1,41
7514,1,213
7515,1,2
7515,2,2
7516,1,42
7517,1,18
7518,1,142
7519,1,86
7520,1,214
7520,1,213
7521,1,131
7522,1,41
7523,1,342
7524,1,272
7525,1,8
7526,1,42
7527,1,92
7528,1,4
7529,1,92
7530,1,2
7531,1,62
7532,1,200
7532,1,343
7532,1,249
7533,1,17
7534,1,65
7535,1,322
7536,1,24
7537,1,344
7538,1,235
7539,1,69
7540,1,228
7541,1,341
7542,1,42
7543,1,2
7544,1,85
7545,1,2
7546,1,234
7546,1,317
7547,1,306
7548,1,198
7549,1,234
7550,1,24
7550,2,24
7550,2,237
7550,3,237
7551,1,286
7552,1,347
7553,1,8
7553,2,8
7553,3,18
7553,3,143
7553,3,163
7553,4,144
7553,5,5
7553,5,202
7553,6,516
7553,7,179
7553,8,193
7553,9,193
7553,10,193
7553,11,193
7553,12,193
7554,1,86
7554,2,14
7554,2,166
7554,3,4
7555,1,44
7555,2,44
7555,3,240
7556,1,41
7556,2,347
7557,1,2
7558,1,117
7558,2,236
7559,1,65
7560,1,254
7560,2,212
7561,1,200
7562,1,31
7563,1,173
7564,1,27
7564,1,29
7565,1,223
7565,2,42
7566,1,8
7567,1,27
7568,1,2
7569,1,8
7570,1,96
7571,1,2
7572,1,8
7573,1,8
7573,2,8
7573,3,347
7574,1,336
7575,1,253
7575,2,253
7575,2,255
7576,1,42
7577,1,348
7578,1,349
7578,2,49
7579,1,32
7580,1,187
7581,1,101
7582,1,2
7583,1,97
7584,1,179
7584,2,166
7585,1,2
7586,1,115
7586,2,138
7587,1,328
7587,1,342
7587,1,64
7587,1,113
7588,1,42
7589,1,149
7590,1,115
7591,1,315
7592,1,60
7593,1,42
7594,1,315
7595,1,214
7596,1,42
7596,2,42
7596,3,22
7596,4,41
7596,4,42
7596,5,177
7596,6,85
7596,7,461
7596,8,461
7597,1,3
7597,2,8
7598,1,219
7598,1,206
7599,1,192
7600,1,272
7601,1,32
7602,1,41
7603,1,350
7604,1,17
7604,2,83
7605,1,300
7605,1,165
7606,1,67
7607,1,275
7608,1,8
7609,1,340
7610,1,67
7611,1,8
7612,1,312
7613,1,6
7613,2,19
7613,3,19
7613,4,19
7613,5,127
7613,5,193
7613,6,193
7613,7,274
7614,1,312
7615,1,74
7616,1,287
7617,1,73
7618,1,347
7619,1,239
7620,1,256
7621,1,97
7622,1,42
7622,2,42
7622,3,41
7622,3,42
7622,4,177
7623,1,39
7623,2,101
7624,1,24
7625,1,275
7626,1,45
7627,1,37
7627,1,199
7628,1,256
7629,1,2
7630,1,32
7631,1,350
7632,1,353
7633,1,307
7634,1,162
7635,1,213
7635,2,213
7636,1,214
7637,1,213
7638,1,8
7638,2,8
7638,3,18
7639,1,198
7640,1,97
7640,2,97
7641,1,214
7642,1,354
7643,1,301
7643,1,214
7643,2,214
7643,3,215
7644,1,3
7645,1,230
7645,2,24
7646,1,42
7647,1,65
7648,1,92
7649,1,17
7650,1,50
7651,1,355
7651,1,118
7652,1,7
7653,1,31
7653,2,156
7654,1,79
7655,1,267
7656,1,103
7657,1,325
7658,1,325
7659,1,8
7660,1,316
7661,1,45
7662,1,45
7663,1,8
7664,1,97
7665,1,278
7665,1,302
7666,1,238
7667,1,65
7668,1,136
7669,1,92
7670,1,256
7671,1,92
7672,1,103
7673,1,270
7674,1,302
7674,1,278
7675,1,148
7676,1,356
7676,1,347
7677,1,65
7678,1,213
7679,1,357
7680,1,299
7680,2,272
7681,1,92
7682,1,316
7683,1,148
7684,1,358
7685,1,10
7686,1,253
7686,1,281
7687,1,2
7688,1,8
7689,1,2
7690,1,2
7691,1,92
7692,1,2
7693,1,2
7694,1,2
7695,1,2
7696,1,2
7697,1,2
7697,2,8
7698,1,214
7699,1,37
7700,1,282
7700,2,45
7701,1,234
7701,2,234
7702,1,148
7703,1,256
7704,1,359
7705,1,92
7706,1,99
7707,1,99
7708,1,130
7709,1,2
7710,1,8
7711,1,360
7711,2,215
7712,1,24
7713,1,101
7713,2,142
7713,3,142
7714,1,8
7715,1,8
7716,1,316
7717,1,31
7718,1,79
7719,1,19
7719,2,127
7720,1,234
7721,1,27
7722,1,92
7723,1,72
7724,1,335
7724,1,361
7725,1,90
7726,1,362
7726,1,363
7726,1,291
7726,1,364
7726,1,176
7726,1,5
7726,1,365
7726,1,151
7726,1,17
7726,1,187
7726,1,118
7727,1,3
7728,1,366
7729,1,44
7730,1,19
7730,2,127
7731,1,67
7732,1,291
7733,1,330
7734,1,219
7734,2,401
7735,1,3
7736,1,367
7737,1,29
7738,1,334
7739,1,86
7740,1,128
7740,1,165
7741,1,5
7742,1,23
7742,1,368
7742,1,147
7743,1,19
7744,1,92
7745,1,24
7746,1,210
7746,1,101
7746,1,369
7746,1,370
7746,1,371
7746,1,372
7746,1,373
7746,1,374
7746,1,142
7746,1,375
7746,2,371
7747,1,140
7748,1,60
7748,2,225
7749,1,60
7750,1,220
7751,1,122
7752,1,77
7753,1,49
7753,2,92
7754,1,303
7754,1,304
7755,1,303
7755,1,304
7756,1,303
7756,1,304
7757,1,187
7758,1,2
7758,1,8
7759,1,115
7759,2,138
7760,1,65
7761,1,216
7762,1,301
7763,1,189
7763,1,190
7763,1,376
7763,1,377
7763,1,353
7763,2,352
7763,2,364
7764,1,190
7764,1,189
7764,1,376
7764,1,377
7765,1,235
7766,1,20
7767,1,347
7767,1,72
7768,1,28
7769,1,5
7770,1,251
7770,2,8
7771,1,257
7772,1,77
7773,1,3
7774,1,8
7774,2,2
7774,2,92
7774,3,229
7774,3,287
7774,4,287
7775,1,115
7776,1,49
7777,1,41
7778,1,37
7779,1,316
7780,1,225
7781,1,225
7782,1,42
7783,1,56
7783,2,332
7784,1,360
7785,1,78
7786,1,3
7787,1,240
7788,1,174
7789,1,124
7790,1,124
7791,1,37
7792,1,8
7793,1,274
7793,2,187
7794,1,2
7795,1,115
7796,1,32
7797,1,8
7798,1,41
7799,1,47
7800,1,40
7801,1,8
7802,1,251
7802,1,161
7802,2,8
7802,2,251
7802,3,251
7803,1,139
7804,1,250
7805,1,246
7806,1,167
7806,2,167
7806,2,361
7806,3,19
7806,3,192
7806,3,233
7806,4,192
7806,5,192
7807,1,229
7808,1,216
7809,1,56
7810,1,200
7811,1,200
7812,1,225
7813,1,298
7814,1,336
7815,1,8
7816,1,255
7817,1,19
7818,1,99
7819,1,95
7820,1,33
7820,2,33
7821,1,20
7821,1,87
7822,1,380
7822,2,321
7823,1,20
7823,2,20
7824,1,380
7825,1,16
7825,1,14
7825,1,15
7826,1,60
7826,1,257
7827,1,2
7828,1,44
7829,1,62
7830,1,299
7830,2,272
7831,1,166
7832,1,2
7832,1,8
7832,2,438
7833,1,2
7833,1,8
7833,1,382
7833,1,383
7834,1,384
7835,1,87
7836,1,121
7836,2,121
7837,1,7
7837,1,282
7838,1,9
7839,1,192
7839,1,277
7839,1,317
7839,1,234
7839,2,50
7839,2,347
7839,2,448
7839,3,448
7840,1,139
7841,1,255
7842,1,175
7843,1,4
7843,2,299
7843,3,23
7844,1,33
7845,1,174
7846,1,237
7847,1,42
7848,1,236
7848,1,237
7849,1,154
7850,1,41
7851,1,385
7852,1,92
7853,1,142
7853,2,328
7854,1,386
7855,1,18
7856,1,115
7857,1,101
7858,1,8
7859,1,138
7860,1,296
7861,1,148
7862,1,29
7863,1,237
7864,1,354
7865,1,138
7865,1,11
7865,1,120
7866,1,42
7867,1,282
7868,1,148
7869,1,313
7870,1,225
7871,1,2
7872,1,201
7873,1,82
7874,1,51
7874,2,51
7875,1,148
7876,1,282
7877,1,148
7878,1,17
7879,1,237
7879,1,128
7880,1,24
7881,1,87
7882,1,24
7883,1,8
7884,1,24
7885,1,42
7886,1,97
7886,1,350
7886,1,388
7887,1,92
7888,1,29
7888,2,507
7889,1,3
7890,1,3
7891,1,2
7891,2,443
7892,1,60
7893,1,232
7894,1,60
7895,1,42
7896,1,255
7897,1,92
7897,2,62
7897,3,62
7897,4,26
7897,5,61
7898,1,24
7899,1,201
7899,2,170
7899,3,228
7900,1,193
7901,1,242
7901,2,225
7902,1,390
7902,2,415
7903,1,43
7903,2,42
7904,1,249
7904,2,365
7904,3,8
7905,1,191
7906,1,183
7907,1,41
7908,1,242
7908,1,243
7908,2,241
7908,2,242
7908,3,35
7908,3,154
7908,3,342
7908,4,128
7908,4,237
7908,4,381
7908,5,74
7908,5,128
7908,5,189
7908,6,142
7908,6,284
7908,7,174
7909,1,103
7910,1,86
7911,1,298
7912,1,24
7913,1,148
7914,1,147
7915,1,154
7916,1,116
7917,1,40
7918,1,164
7919,1,300
7920,1,148
7921,1,289
7922,1,75
7923,1,70
7924,1,317
7924,1,192
7925,1,258
7926,1,101
7927,1,97
7928,1,360
7929,1,167
7930,1,42
7930,1,384
7931,1,148
7932,1,219
7933,1,92
7934,1,41
7935,1,153
7936,1,148
7936,2,384
7937,1,148
7938,1,26
7939,1,280
7940,1,276
7941,1,276
7942,1,280
7943,1,3
7944,1,101
7945,1,392
7945,1,393
7946,1,24
7947,1,94
7948,1,253
7949,1,302
7949,1,278
7950,1,23
7951,1,32
7952,1,24
7953,1,8
7954,1,164
7955,1,19
7956,1,396
7956,1,397
7956,1,398
7957,1,143
7958,1,228
7959,1,399
7960,1,241
7960,1,240
7961,1,24
7961,2,128
7962,1,187
7963,1,400
7963,1,177
7963,1,9
7964,1,41
7965,1,42
7966,1,41
7967,1,401
7968,1,402
7969,1,129
7969,2,129
7970,1,92
7970,2,17
7971,1,97
7972,1,24
7972,2,24
7973,1,403
7974,1,256
7975,1,256
7976,1,106
7976,2,107
7977,1,26
7978,1,8
7979,1,90
7980,1,237
7981,1,148
7982,1,148
7982,2,384
7983,1,172
7984,1,257
7985,1,116
7986,1,120
7987,1,41
7988,1,81
7989,1,226
7990,1,29
7991,1,398
7991,1,396
7991,1,397
